Timestamp	Power	Income today	Measured income	Irradiation	Irradiation income today
2011-10-12 15:10:00	1206	20.473			
2011-10-12 15:20:00	1826	20.768			
2011-10-12 15:30:00	2431	21.161			
2011-10-12 15:40:00	2671	21.589			
2011-10-12 15:50:00	1298	21.797			
2011-10-12 16:00:00	873	21.942			
2011-10-12 16:10:00	1484	22.184			
2011-10-12 16:20:00	2000	22.502			
2011-10-12 16:30:00	1576	22.752			
2011-10-12 16:40:00	1346	22.967			
2011-10-12 16:50:00	1237	23.163			
2011-10-12 17:00:00	967	23.318			
2011-10-12 17:10:00	678	23.424			
2011-10-12 17:20:00	393	23.487			
2011-10-12 17:30:00	344	23.542			
2011-10-12 17:40:00	254	23.583			
2011-10-12 17:50:00	194	23.614			
2011-10-12 18:00:00	98	23.63			
2011-10-12 18:10:00	87	23.644			
2011-10-12 18:20:00	32	23.649			
2011-10-12 18:30:00		23.649			
2011-10-12 18:40:00		23.649			
2011-10-12 18:50:00		23.649			
2011-10-13 07:50:00					
2011-10-13 08:00:00					
2011-10-13 08:10:00	6				
2011-10-13 08:20:00	47				
2011-10-13 08:30:00	137				
2011-10-13 08:40:00	393				
2011-10-13 08:50:00	650	0.109			
2011-10-13 09:00:00	900	0.342			
2011-10-13 09:10:00	1219	0.537			
2011-10-13 09:20:00	1603	0.796			
2011-10-13 09:30:00	1989	1.113			
2011-10-13 09:40:00	2738	1.552			
2011-10-13 09:50:00	3116	2.05			
2011-10-13 10:00:00	3353	2.583			
2011-10-13 10:10:00	3521	3.151			
2011-10-13 10:20:00	3754	3.75			
2011-10-13 10:30:00	3915	4.375			
2011-10-13 10:40:00	4132	5.038			
2011-10-13 10:50:00	4304	5.727			
2011-10-13 11:00:00	4515	6.449			
2011-10-13 11:10:00	3907	7.074			
2011-10-13 11:20:00	3776	7.673			
2011-10-13 11:30:00	3243	8.191			
2011-10-13 11:40:00	3388	8.735			
2011-10-13 11:50:00	4634	9.476			
2011-10-13 12:00:00	5049	10.282			
2011-10-13 12:10:00	5027	11.086			
2011-10-13 12:20:00	5050	11.895			
2011-10-13 12:30:00	5054	12.704			
2011-10-13 12:40:00	5049	13.511			
2011-10-13 12:50:00	5058	14.32			
2011-10-13 13:00:00	5037	15.127			
2011-10-13 13:10:00	4982	15.922			
2011-10-13 13:20:00	4942	16.714			
2011-10-13 13:30:00	4884	17.495			
2011-10-13 13:40:00	4798	18.262			
2011-10-13 13:50:00	4725	19.019			
2011-10-13 14:00:00	4638	19.761			
2011-10-13 14:10:00	4513	20.483			
2011-10-13 14:20:00	4392	21.186			
2011-10-13 14:30:00	4280	21.871			
2011-10-13 14:40:00	4053	22.518			
2011-10-13 14:50:00	3957	23.15			
2011-10-13 15:00:00	3808	23.759			
2011-10-13 15:10:00	3626	24.34			
2011-10-13 15:20:00	3414	24.886			
2011-10-13 15:30:00	3197	25.397			
2011-10-13 15:40:00	2937	25.867			
2011-10-13 15:50:00	2720	26.302			
2011-10-13 16:00:00	2467	26.697			
2011-10-13 16:10:00	2231	27.053			
2011-10-13 16:20:00	1955	27.366			
2011-10-13 16:30:00	1742	27.644			
2011-10-13 16:40:00	1485	27.882			
2011-10-13 16:50:00	1235	28.08			
2011-10-13 17:00:00	986	28.237			
2011-10-13 17:10:00	671	28.346			
2011-10-13 17:20:00	425	28.414			
2011-10-13 17:30:00	264	28.456			
2011-10-13 17:40:00	148	28.48			
2011-10-13 17:50:00	98	28.496			
2011-10-13 18:00:00	60	28.505			
2011-10-13 18:10:00	30	28.512			
2011-10-13 18:20:00	19	28.515			
2011-10-13 18:30:00		28.515			
2011-10-13 18:40:00		28.515			
2011-10-13 18:50:00		28.515			
2011-10-14 07:50:00					
2011-10-14 08:00:00					
2011-10-14 08:10:00					
2011-10-14 08:20:00	31				
2011-10-14 08:30:00	102				
2011-10-14 08:40:00	206				
2011-10-14 08:50:00	327				
2011-10-14 09:00:00	423				
2011-10-14 09:10:00	443	0.247			
2011-10-14 09:20:00	595	0.342			
2011-10-14 09:30:00	506	0.422			
2011-10-14 09:40:00	553	0.512			
2011-10-14 09:50:00	668	0.621			
2011-10-14 10:00:00	1196	0.812			
2011-10-14 10:10:00	2005	1.131			
2011-10-14 10:20:00	2933	1.602			
2011-10-14 10:30:00	3482	2.159			
2011-10-14 10:40:00	3362	2.696			
2011-10-14 10:50:00	3372	3.234			
2011-10-14 11:00:00	3490	3.792			
2011-10-14 11:10:00	4304	4.48			
2011-10-14 11:20:00	4199	5.15			
2011-10-14 11:30:00	4110	5.808			
2011-10-14 11:40:00	4302	6.501			
2011-10-14 11:50:00	4560	7.228			
2011-10-14 12:00:00	4440	7.936			
2011-10-14 12:10:00	4635	8.678			
2011-10-14 12:20:00	4406	9.385			
2011-10-14 12:30:00	4708	10.137			
2011-10-14 12:40:00	4952	10.929			
2011-10-14 12:50:00	4649	11.677			
2011-10-14 13:00:00	4137	12.337			
2011-10-14 13:10:00	3552	12.905			
2011-10-14 13:20:00	3815	13.514			
2011-10-14 13:30:00	3717	14.111			
2011-10-14 13:40:00	3980	14.746			
2011-10-14 13:50:00	3935	15.378			
2011-10-14 14:00:00	4433	16.086			
2011-10-14 14:10:00	4006	16.73			
2011-10-14 14:20:00	3510	17.29			
2011-10-14 14:30:00	3103	17.788			
2011-10-14 14:40:00	2659	18.213			
2011-10-14 14:50:00	2964	18.686			
2011-10-14 15:00:00	3048	19.175			
2011-10-14 15:10:00	2593	19.583			
2011-10-14 15:20:00	2002	19.909			
2011-10-14 15:30:00	1956	20.221			
2011-10-14 15:40:00	1735	20.498			
2011-10-14 15:50:00	1821	20.79			
2011-10-14 16:00:00	2095	21.125			
2011-10-14 16:10:00	2293	21.492			
2011-10-14 16:20:00	1940	21.802			
2011-10-14 16:30:00	1633	22.062			
2011-10-14 16:40:00	1128	22.242			
2011-10-14 16:50:00	765	22.365			
2011-10-14 17:00:00	855	22.501			
2011-10-14 17:10:00	929	22.649			
2011-10-14 17:20:00	692	22.762			
2011-10-14 17:30:00	435	22.83			
2011-10-14 17:40:00	253	22.87			
2011-10-14 17:50:00	147	22.895			
2011-10-14 18:00:00	78	22.908			
2011-10-14 18:10:00	39	22.914			
2011-10-14 18:20:00	16	22.917			
2011-10-14 18:30:00		22.917			
2011-10-14 18:40:00		22.917			
2011-10-14 18:50:00		22.917			
2011-10-15 08:00:00					
2011-10-15 08:10:00					
2011-10-15 08:20:00	7				
2011-10-15 08:30:00	64				
2011-10-15 08:40:00	153				
2011-10-15 08:50:00	482				
2011-10-15 09:00:00	762	0.237			
2011-10-15 09:10:00	944	0.389			
2011-10-15 09:20:00	1163	0.576			
2011-10-15 09:30:00	1605	0.831			
2011-10-15 09:40:00	1894	1.133			
2011-10-15 09:50:00	976	1.291			
2011-10-15 10:00:00	1195	1.483			
2011-10-15 10:10:00	1303	1.688			
2011-10-15 10:20:00	900	1.833			
2011-10-15 10:30:00	951	1.986			
2011-10-15 10:40:00	840	2.119			
2011-10-15 10:50:00	920	2.267			
2011-10-15 11:00:00	1405	2.491			
2011-10-15 11:10:00	1159	2.681			
2011-10-15 11:20:00	1264	2.884			
2011-10-15 11:30:00	1837	3.178			
2011-10-15 11:40:00	3328	2.815			
2011-10-15 11:50:00	2958	4.186			
2011-10-15 12:00:00	3731	4.784			
2011-10-15 12:10:00	4543	5.507			
2011-10-15 12:20:00	4563	6.24			
2011-10-15 12:30:00	4785	7.003			
2011-10-15 12:40:00	4906	7.787			
2011-10-15 12:50:00	4895	8.57			
2011-10-15 13:00:00	4892	9.354			
2011-10-15 13:10:00	4868	10.134			
2011-10-15 13:20:00	4842	10.908			
2011-10-15 13:30:00	4790	11.672			
2011-10-15 13:40:00	4691	12.421			
2011-10-15 13:50:00	4629	13.163			
2011-10-15 14:00:00	4462	13.879			
2011-10-15 14:10:00	4383	14.577			
2011-10-15 14:20:00	4230	15.257			
2011-10-15 14:30:00	4123	15.914			
2011-10-15 14:40:00	3934	16.544			
2011-10-15 14:50:00	3822	17.154			
2011-10-15 15:00:00	3678	17.743			
2011-10-15 15:10:00	3487	18.301			
2011-10-15 15:20:00	3310	18.83			
2011-10-15 15:30:00	3041	19.318			
2011-10-15 15:40:00	2834	19.77			
2011-10-15 15:50:00	2624	20.19			
2011-10-15 16:00:00	2391	20.571			
2011-10-15 16:10:00	2148	20.915			
2011-10-15 16:20:00	1871	21.216			
2011-10-15 16:30:00	1625	21.475			
2011-10-15 16:40:00	1364	21.694			
2011-10-15 16:50:00	1152	21.879			
2011-10-15 17:00:00	851	22.014			
2011-10-15 17:10:00	576	22.107			
2011-10-15 17:20:00	381	22.168			
2011-10-15 17:30:00	176	22.197			
2011-10-15 17:40:00	94	22.211			
2011-10-15 17:50:00	67	22.222			
2011-10-15 18:00:00	40	22.229			
2011-10-15 18:10:00	35	22.234			
2011-10-15 18:20:00	6	22.235			
2011-10-15 18:30:00		22.235			
2011-10-15 18:40:00		22.235			
2011-10-15 18:50:00		22.235			
2011-10-16 08:00:00					
2011-10-16 08:10:00					
2011-10-16 08:20:00	24				
2011-10-16 08:30:00	80				
2011-10-16 08:40:00	162				
2011-10-16 08:50:00	442				
2011-10-16 09:00:00	683	0.126			
2011-10-16 09:10:00	887	0.364			
2011-10-16 09:20:00	1149	0.55			
2011-10-16 09:30:00	1562	0.8			
2011-10-16 09:40:00	1071	0.971			
2011-10-16 09:50:00	1622	1.229			
2011-10-16 10:00:00	971	1.386			
2011-10-16 10:10:00	895	1.528			
2011-10-16 10:20:00	1067	1.7			
2011-10-16 10:30:00	1082	1.872			
2011-10-16 10:40:00	1013	2.035			
2011-10-16 10:50:00	1922	2.34			
2011-10-16 11:00:00	841	2.476			
2011-10-16 11:10:00	718	2.589			
2011-10-16 11:20:00	1421	2.819			
2011-10-16 11:30:00	1994	3.138			
2011-10-16 11:40:00	1166	3.324			
2011-10-16 11:50:00	1378	3.545			
2011-10-16 12:00:00	1479	3.784			
2011-10-16 12:10:00	2565	4.196			
2011-10-16 12:20:00	4268	4.88			
2011-10-16 12:30:00	4699	5.631			
2011-10-16 12:40:00	4832	6.406			
2011-10-16 12:50:00	4781	7.168			
2011-10-16 13:00:00	4835	7.943			
2011-10-16 13:10:00	4817	8.712			
2011-10-16 13:20:00	4772	9.478			
2011-10-16 13:30:00	4729	10.236			
2011-10-16 13:40:00	4684	10.982			
2011-10-16 13:50:00	4595	11.718			
2011-10-16 14:00:00	4459	12.427			
2011-10-16 14:10:00	4332	13.121			
2011-10-16 14:20:00	4173	13.791			
2011-10-16 14:30:00	4014	14.434			
2011-10-16 14:40:00	3858	15.048			
2011-10-16 14:50:00	3723	15.645			
2011-10-16 15:00:00	3528	16.208			
2011-10-16 15:10:00	3356	16.747			
2011-10-16 15:20:00	3173	17.252			
2011-10-16 15:30:00	2966	17.73			
2011-10-16 15:40:00	2738	18.165			
2011-10-16 15:50:00	2510	18.568			
2011-10-16 16:00:00	2291	18.935			
2011-10-16 16:10:00	2052	19.262			
2011-10-16 16:20:00	1823	19.554			
2011-10-16 16:30:00	1572	19.804			
2011-10-16 16:40:00	1314	20.016			
2011-10-16 16:50:00	1068	20.187			
2011-10-16 17:00:00	764	20.309			
2011-10-16 17:10:00	517	20.393			
2011-10-16 17:20:00	321	20.443			
2011-10-16 17:30:00	156	20.469			
2011-10-16 17:40:00	79	20.481			
2011-10-16 17:50:00	44	20.489			
2011-10-16 18:00:00	33	20.494			
2011-10-16 18:10:00		20.494			
2011-10-16 18:20:00		20.494			
2011-10-16 18:30:00		20.494			
2011-10-16 18:40:00		20.494			
2011-10-17 08:50:00					
2011-10-17 09:00:00					
2011-10-17 09:10:00	3				
2011-10-17 09:20:00	117				
2011-10-17 09:30:00	230				
2011-10-17 09:40:00	168				
2011-10-17 09:50:00	215				
2011-10-17 10:00:00	1280	0.319			
2011-10-17 10:10:00	2574	0.731			
2011-10-17 10:20:00	2905	1.195			
2011-10-17 10:30:00	2999	1.677			
2011-10-17 10:40:00	3377	2.217			
2011-10-17 10:50:00	3567	2.786			
2011-10-17 11:00:00	3704	3.378			
2011-10-17 11:10:00	3749	3.977			
2011-10-17 11:20:00	3958	4.61			
2011-10-17 11:30:00	4106	5.265			
2011-10-17 11:40:00	4242	5.946			
2011-10-17 11:50:00	4410	6.655			
2011-10-17 12:00:00	4464	7.37			
2011-10-17 12:10:00	4471	8.081			
2011-10-17 12:20:00	3909	8.713			
2011-10-17 12:30:00	4162	9.377			
2011-10-17 12:40:00	3962	10.004			
2011-10-17 12:50:00	2328	10.38			
2011-10-17 13:00:00	1605	10.636			
2011-10-17 13:10:00	1544	10.882			
2011-10-17 13:20:00	1721	11.159			
2011-10-17 13:30:00	2216	11.516			
2011-10-17 13:40:00	2287	11.883			
2011-10-17 13:50:00	2435	12.279			
2011-10-17 14:00:00	2059	12.609			
2011-10-17 14:10:00	1831	12.896			
2011-10-17 14:20:00	1831	13.19			
2011-10-17 14:30:00	1958	13.503			
2011-10-17 14:40:00	1480	13.741			
2011-10-17 14:50:00	1589	13.995			
2011-10-17 15:00:00	2295	14.357			
2011-10-17 15:10:00	3211	14.87			
2011-10-17 15:20:00	2904	15.335			
2011-10-17 15:30:00	2528	15.738			
2011-10-17 15:40:00	1878	16.038			
2011-10-17 15:50:00	1240	16.235			
2011-10-17 16:00:00	388	16.299			
2011-10-17 16:10:00	335	16.352			
2011-10-17 16:20:00	211	16.386			
2011-10-17 16:30:00	245	16.427			
2011-10-17 16:40:00	200	16.458			
2011-10-17 16:50:00	167	16.486			
2011-10-17 17:00:00	201	16.52			
2011-10-17 17:10:00	150	16.542			
2011-10-17 17:20:00	104	16.56			
2011-10-17 17:30:00	21	16.564			
2011-10-17 17:40:00		16.564			
2011-10-17 17:50:00		16.564			
2011-10-17 18:00:00		16.564			
2011-10-17 18:10:00		16.564			
2011-10-17 18:20:00		16.564			
2011-10-18 08:40:00					
2011-10-18 08:50:00					
2011-10-18 09:00:00					
2011-10-18 09:10:00					
2011-10-18 09:20:00	30				
2011-10-18 09:30:00	48				
2011-10-18 09:40:00	16				
2011-10-18 09:50:00	51				
2011-10-18 10:00:00	32				
2011-10-18 10:10:00	40				
2011-10-18 10:20:00	95				
2011-10-18 10:30:00	198				
2011-10-18 10:40:00	300				
2011-10-18 10:50:00	236	0.106			
2011-10-18 11:00:00	226	0.127			
2011-10-18 11:10:00	493	0.285			
2011-10-18 11:20:00	756	0.407			
2011-10-18 11:30:00	2326	0.777			
2011-10-18 11:40:00	446	0.848			
2011-10-18 11:50:00	671	0.959			
2011-10-18 12:00:00	3286	1.476			
2011-10-18 12:10:00	986	1.632			
2011-10-18 12:20:00	839	1.765			
2011-10-18 12:30:00	312	1.817			
2011-10-18 12:40:00	467	1.89			
2011-10-18 12:50:00	1086	2.066			
2011-10-18 13:00:00	935	2.218			
2011-10-18 13:10:00	4118	2.874			
2011-10-18 13:20:00	715	2.989			
2011-10-18 13:30:00	416	3.057			
2011-10-18 13:40:00	449	3.128			
2011-10-18 13:50:00	1398	3.352			
2011-10-18 14:00:00	584	3.446			
2011-10-18 14:10:00	2844	3.872			
2011-10-18 14:20:00	2285	4.24			
2011-10-18 14:30:00	224	4.277			
2011-10-18 14:40:00	160	4.303			
2011-10-18 14:50:00	397	4.366			
2011-10-18 15:00:00	340	4.42			
2011-10-18 15:10:00		4.42			
2011-10-18 15:20:00	37	4.426			
2011-10-18 15:30:00	1400	4.656			
2011-10-18 15:40:00	2424	5.041			
2011-10-18 15:50:00	959	5.185			
2011-10-18 16:00:00	60	5.196			
2011-10-18 16:10:00	523	5.278			
2011-10-18 16:20:00	528	5.363			
2011-10-18 16:30:00	428	5.432			
2011-10-18 16:40:00	264	5.475			
2011-10-18 16:50:00	167	5.503			
2011-10-18 17:00:00	389	5.566			
2011-10-18 17:10:00	548	5.654			
2011-10-18 17:20:00	214	5.688			
2011-10-18 17:30:00	186	5.718			
2011-10-18 17:40:00	241	5.757			
2011-10-18 17:50:00	66	5.769			
2011-10-18 18:00:00		5.769			
2011-10-18 18:10:00		5.769			
2011-10-18 18:20:00		5.769			
2011-10-18 18:30:00		5.769			
2011-10-19 08:20:00					
2011-10-19 08:30:00					
2011-10-19 08:40:00					
2011-10-19 08:50:00	78				
2011-10-19 09:00:00	239				
2011-10-19 09:10:00	226				
2011-10-19 09:20:00	222				
2011-10-19 09:30:00	139				
2011-10-19 09:40:00	125	0.106			
2011-10-19 09:50:00	232	0.128			
2011-10-19 10:00:00	1099	0.382			
2011-10-19 10:10:00	579	0.505			
2011-10-19 10:20:00	212	0.538			
2011-10-19 10:30:00	1103	0.713			
2011-10-19 10:40:00	1014	0.876			
2011-10-19 10:50:00	1793	1.167			
2011-10-19 11:00:00	2502	1.563			
2011-10-19 11:10:00	2695	1.996			
2011-10-19 11:20:00	4585	2.722			
2011-10-19 11:30:00	4305	3.407			
2011-10-19 11:40:00	2281	3.769			
2011-10-19 11:50:00	1489	4.008			
2011-10-19 12:00:00	981	4.164			
2011-10-19 12:10:00	690	4.276			
2011-10-19 12:20:00	372	4.335			
2011-10-19 12:30:00	234	4.372			
2011-10-19 12:40:00	190	4.403			
2011-10-19 12:50:00	219	4.439			
2011-10-19 13:00:00	180	4.467			
2011-10-19 13:10:00	46	4.474			
2011-10-19 13:20:00	71	4.488			
2011-10-19 13:30:00	230	4.524			
2011-10-19 13:40:00	352	4.58			
2011-10-19 13:50:00	256	4.622			
2011-10-19 14:00:00	591	4.717			
2011-10-19 14:10:00	590	4.812			
2011-10-19 14:20:00	504	4.894			
2011-10-19 14:30:00	418	4.96			
2011-10-19 14:40:00	460	5.034			
2011-10-19 14:50:00	525	5.118			
2011-10-19 15:00:00	552	5.206			
2011-10-19 15:10:00	548	5.295			
2011-10-19 15:20:00	360	5.353			
2011-10-19 15:30:00	466	5.428			
2011-10-19 15:40:00	462	5.503			
2011-10-19 15:50:00	486	5.581			
2011-10-19 16:00:00	470	5.656			
2011-10-19 16:10:00	400	5.721			
2011-10-19 16:20:00	363	5.778			
2011-10-19 16:30:00	580	5.87			
2011-10-19 16:40:00	403	5.936			
2011-10-19 16:50:00	375	5.995			
2011-10-19 17:00:00	163	6.022			
2011-10-19 17:10:00	185	6.051			
2011-10-19 17:20:00	66	6.062			
2011-10-19 17:30:00	106	6.079			
2011-10-19 17:40:00	149	6.104			
2011-10-19 17:50:00	86	6.117			
2011-10-19 18:00:00	33	6.123			
2011-10-19 18:10:00		6.123			
2011-10-19 18:20:00		6.123			
2011-10-19 18:30:00		6.123			
2011-10-20 08:20:00					
2011-10-20 08:30:00					
2011-10-20 08:40:00	2				
2011-10-20 08:50:00	130				
2011-10-20 09:00:00	417				
2011-10-20 09:10:00	464				
2011-10-20 09:20:00	248	0.106			
2011-10-20 09:30:00	417	0.267			
2011-10-20 09:40:00	378	0.328			
2011-10-20 09:50:00	1146	0.514			
2011-10-20 10:00:00	2331	0.887			
2011-10-20 10:10:00	1057	1.049			
2011-10-20 10:20:00	358	1.108			
2011-10-20 10:30:00	892	1.251			
2011-10-20 10:40:00	2395	1.626			
2011-10-20 10:50:00	794	1.752			
2011-10-20 11:00:00	1223	1.948			
2011-10-20 11:10:00	4022	2.597			
2011-10-20 11:20:00	4607	3.335			
2011-10-20 11:30:00	2839	3.792			
2011-10-20 11:40:00	3963	4.421			
2011-10-20 11:50:00	2505	4.827			
2011-10-20 12:00:00	3748	5.434			
2011-10-20 12:10:00	4342	6.12			
2011-10-20 12:20:00	2779	6.564			
2011-10-20 12:30:00	3994	7.197			
2011-10-20 12:40:00	1501	7.44			
2011-10-20 12:50:00	1092	7.613			
2011-10-20 13:00:00	808	7.743			
2011-10-20 13:10:00	1843	8.044			
2011-10-20 13:20:00	3274	8.566			
2011-10-20 13:30:00	4146	9.232			
2011-10-20 13:40:00	3949	9.857			
2011-10-20 13:50:00	3576	10.43			
2011-10-20 14:00:00	4006	11.066			
2011-10-20 14:10:00	1373	11.275			
2011-10-20 14:20:00	4440	11.985			
2011-10-20 14:30:00	4394	12.681			
2011-10-20 14:40:00	774	12.806			
2011-10-20 14:50:00	1931	13.114			
2011-10-20 15:00:00	3170	13.623			
2011-10-20 15:10:00	1126	13.803			
2011-10-20 15:20:00	620	13.904			
2011-10-20 15:30:00	2963	14.376			
2011-10-20 15:40:00	1912	14.681			
2011-10-20 15:50:00	927	14.827			
2011-10-20 16:00:00	655	14.932			
2011-10-20 16:10:00	415	14.999			
2011-10-20 16:20:00	500	15.079			
2011-10-20 16:30:00	364	15.137			
2011-10-20 16:40:00	185	15.168			
2011-10-20 16:50:00	182	15.198			
2011-10-20 17:00:00	138	15.22			
2011-10-20 17:10:00	115	15.238			
2011-10-20 17:20:00	128	15.259			
2011-10-20 17:30:00	95	15.274			
2011-10-20 17:40:00	83	15.288			
2011-10-20 17:50:00		15.288			
2011-10-20 18:00:00		15.288			
2011-10-20 18:10:00		15.288			
2011-10-20 18:20:00		15.288			
2011-10-20 18:30:00		15.288			
2011-10-21 08:00:00					
2011-10-21 08:10:00					
2011-10-21 08:20:00	15				
2011-10-21 08:30:00	60				
2011-10-21 08:40:00	150				
2011-10-21 08:50:00	221				
2011-10-21 09:00:00	426				
2011-10-21 09:10:00	542	0.133			
2011-10-21 09:20:00	739	0.346			
2011-10-21 09:30:00	1252	0.547			
2011-10-21 09:40:00	1420	0.775			
2011-10-21 09:50:00	1786	1.058			
2011-10-21 10:00:00	1784	1.343			
2011-10-21 10:10:00	661	1.451			
2011-10-21 10:20:00	460	1.524			
2011-10-21 10:30:00	561	1.615			
2011-10-21 10:40:00	671	1.722			
2011-10-21 10:50:00	537	1.808			
2011-10-21 11:00:00	823	1.939			
2011-10-21 11:10:00	155	1.964			
2011-10-21 11:20:00	15	1.967			
2011-10-21 11:30:00	99	1.983			
2011-10-21 11:40:00	486	2.06			
2011-10-21 11:50:00	74	2.072			
2011-10-21 12:00:00	177	2.1			
2011-10-21 12:10:00	322	2.154			
2011-10-21 12:20:00	530	2.238			
2011-10-21 12:30:00	321	2.29			
2011-10-21 12:40:00	503	2.371			
2011-10-21 12:50:00	587	2.463			
2011-10-21 13:00:00	488	2.543			
2011-10-21 13:10:00	442	2.612			
2011-10-21 13:20:00	391	2.674			
2011-10-21 13:30:00	417	2.742			
2011-10-21 13:40:00	351	2.799			
2011-10-21 13:50:00	716	2.913			
2011-10-21 14:00:00	1382	3.134			
2011-10-21 14:10:00	1383	3.36			
2011-10-21 14:20:00	564	3.448			
2011-10-21 14:30:00	270	3.493			
2011-10-21 14:40:00	618	3.592			
2011-10-21 14:50:00	567	3.682			
2011-10-21 15:00:00	471	3.758			
2011-10-21 15:10:00	414	3.825			
2011-10-21 15:20:00	464	3.898			
2011-10-21 15:30:00	318	3.951			
2011-10-21 15:40:00	247	3.989			
2011-10-21 15:50:00	151	4.015			
2011-10-21 16:00:00	78	4.028			
2011-10-21 16:10:00	133	4.049			
2011-10-21 16:20:00	103	4.065			
2011-10-21 16:30:00	78	4.078			
2011-10-21 16:40:00	58	4.089			
2011-10-21 16:50:00	43	4.096			
2011-10-21 17:00:00	75	4.108			
2011-10-21 17:10:00	53	4.116			
2011-10-21 17:20:00	11	4.118			
2011-10-21 17:30:00		4.118			
2011-10-21 17:40:00		4.118			
2011-10-21 17:50:00		4.118			
2011-10-21 18:00:00		4.118			
2011-10-22 08:50:00	24				
2011-10-22 09:00:00	213				
2011-10-22 09:10:00	387				
2011-10-22 09:20:00	488				
2011-10-22 09:30:00	604	0.276			
2011-10-22 09:40:00	680	0.384			
2011-10-22 09:50:00	327	0.436			
2011-10-22 10:00:00	57	0.447			
2011-10-22 10:10:00	31	0.452			
2011-10-22 10:20:00	46	0.459			
2011-10-22 10:30:00	83	0.474			
2011-10-22 10:40:00	121	0.493			
2011-10-22 10:50:00	146	0.516			
2011-10-22 11:00:00	115	0.536			
2011-10-22 11:10:00	311	0.585			
2011-10-22 11:20:00	476	0.663			
2011-10-22 11:30:00	417	0.729			
2011-10-22 11:40:00	455	0.802			
2011-10-22 11:50:00	304	0.851			
2011-10-22 12:00:00	161	0.876			
2011-10-22 12:10:00	154	0.903			
2011-10-22 12:20:00	63	0.912			
2011-10-22 12:30:00	94	0.928			
2011-10-22 12:40:00	122	0.948			
2011-10-22 12:50:00	223	0.984			
2011-10-22 13:00:00	346	1.04			
2011-10-22 13:10:00	311	1.089			
2011-10-22 13:20:00	264	1.133			
2011-10-22 13:30:00	402	1.198			
2011-10-22 13:40:00	280	1.243			
2011-10-22 13:50:00	359	1.3			
2011-10-22 14:00:00	563	1.39			
2011-10-22 14:10:00	573	1.484			
2011-10-22 14:20:00	520	1.568			
2011-10-22 14:30:00	432	1.636			
2011-10-22 14:40:00	441	1.707			
2011-10-22 14:50:00	450	1.78			
2011-10-22 15:00:00	406	1.844			
2011-10-22 15:10:00	390	1.908			
2011-10-22 15:20:00	398	1.971			
2011-10-22 15:30:00	384	2.033			
2011-10-22 15:40:00	321	2.084			
2011-10-22 15:50:00	295	2.131			
2011-10-22 16:00:00	318	2.184			
2011-10-22 16:10:00	313	2.234			
2011-10-22 16:20:00	471	2.311			
2011-10-22 16:30:00	1101	2.487			
2011-10-22 16:40:00	1064	2.656			
2011-10-22 16:50:00	678	2.766			
2011-10-22 17:00:00	471	2.841			
2011-10-22 17:10:00	297	2.889			
2011-10-22 17:20:00	301	2.937			
2011-10-22 17:30:00	152	2.962			
2011-10-22 17:40:00	64	2.973			
2011-10-22 17:50:00	6	2.974			
2011-10-22 18:00:00		2.974			
2011-10-22 18:10:00		2.974			
2011-10-22 18:20:00		2.974			
2011-10-22 18:30:00		2.974			
2011-10-23 08:10:00					
2011-10-23 08:20:00					
2011-10-23 08:30:00	1				
2011-10-23 08:40:00	50				
2011-10-23 08:50:00	117				
2011-10-23 09:00:00	193				
2011-10-23 09:10:00	354				
2011-10-23 09:20:00	546	0.111			
2011-10-23 09:30:00	843	0.336			
2011-10-23 09:40:00	1118	0.516			
2011-10-23 09:50:00	1407	0.742			
2011-10-23 10:00:00	1713	1.017			
2011-10-23 10:10:00	2338	1.383			
2011-10-23 10:20:00	2684	1.813			
2011-10-23 10:30:00	2902	2.277			
2011-10-23 10:40:00	3133	2.78			
2011-10-23 10:50:00	3366	3.319			
2011-10-23 11:00:00	3523	3.882			
2011-10-23 11:10:00	3695	4.472			
2011-10-23 11:20:00	3830	5.085			
2011-10-23 11:30:00	4007	5.726			
2011-10-23 11:40:00	4150	6.391			
2011-10-23 11:50:00	4246	7.069			
2011-10-23 12:00:00	4341	7.765			
2011-10-23 12:10:00	4402	8.468			
2011-10-23 12:20:00	4455	9.183			
2011-10-23 12:30:00	4530	9.906			
2011-10-23 12:40:00	4567	10.638			
2011-10-23 12:50:00	4535	11.363			
2011-10-23 13:00:00	4540	12.089			
2011-10-23 13:10:00	4559	12.816			
2011-10-23 13:20:00	4508	13.538			
2011-10-23 13:30:00	4456	14.254			
2011-10-23 13:40:00	4203	14.924			
2011-10-23 13:50:00	4282	15.608			
2011-10-23 14:00:00	4187	16.28			
2011-10-23 14:10:00	4025	16.924			
2011-10-23 14:20:00	3499	17.488			
2011-10-23 14:30:00	3759	18.092			
2011-10-23 14:40:00	3606	18.665			
2011-10-23 14:50:00	3427	19.214			
2011-10-23 15:00:00	3223	19.731			
2011-10-23 15:10:00	3059	20.219			
2011-10-23 15:20:00	2859	20.676			
2011-10-23 15:30:00	2643	21.098			
2011-10-23 15:40:00	2395	21.481			
2011-10-23 15:50:00	2168	21.828			
2011-10-23 16:00:00	1941	22.138			
2011-10-23 16:10:00	1714	22.412			
2011-10-23 16:20:00	1474	22.647			
2011-10-23 16:30:00	1231	22.844			
2011-10-23 16:40:00	899	22.989			
2011-10-23 16:50:00	641	23.091			
2011-10-23 17:00:00	407	23.156			
